Highest,Lowest,Mean,Stdev
210.0,-10.0,30.0,58.66571968932681
210.0,-10.0,37.2,61.54402218466605
210.0,-10.0,38.4,57.27710420985567
210.0,-10.0,31.2,55.175477644813675
210.0,-10.0,28.4,57.34980383575867
210.0,-10.0,30.4,56.75091776056724
210.0,-10.0,32.4,58.0430874437258
210.0,-10.0,24.8,54.70527092215764
210.0,-10.0,31.2,59.464274989274024
210.0,-10.0,40.0,60.690471520110414
210.0,-10.0,29.2,54.30776494511014
210.0,-10.0,21.6,54.97575223071835
210.0,-10.0,19.2,56.34122232729189
210.0,-10.0,26.0,55.90169943749474
210.0,-10.0,26.4,58.01436603692801
210.0,-10.0,28.4,57.784080852774665
210.0,-10.0,32.4,59.039534776848186
210.0,-10.0,38.4,65.17156844309743
210.0,-10.0,35.6,67.52036729757918
210.0,-10.0,28.0,57.879184513951124
210.0,-10.0,40.0,57.80715065341542
210.0,-10.0,46.0,69.16164640415477
210.0,-10.0,46.8,58.92933621437345
210.0,-10.0,40.4,59.053647925706784
210.0,-10.0,32.4,58.47221562417487
210.0,-10.0,23.6,57.146011817682144
210.0,-10.0,34.8,68.98792164816486
210.0,-10.0,29.6,59.33520596295817
210.0,-10.0,28.4,57.63968540279634
210.0,-10.0,34.0,62.64982043070834
210.0,-10.0,31.6,58.14350063993969
210.0,-10.0,39.6,61.47357155721473
210.0,-10.0,49.6,78.50053078376817
210.0,-10.0,45.2,62.591266696454284
210.0,-10.0,39.6,63.408727054457316
210.0,-10.0,48.4,63.42186794263736
210.0,-10.0,32.0,59.58187643906493
210.0,-10.0,24.0,57.879184513951124
210.0,-10.0,35.6,63.25082344655022
210.0,-10.0,32.4,56.58916268450464
210.0,-10.0,42.8,56.16345193569688
210.0,-10.0,36.4,56.41217362709341
210.0,-10.0,40.0,61.305247192498406
210.0,-10.0,31.2,55.62673218276743
210.0,-10.0,31.2,55.024237083913
210.0,-10.0,44.8,65.77233460962138
210.0,-10.0,41.6,56.83895377878332
210.0,-10.0,52.8,71.90966555338719
210.0,-10.0,39.6,58.628775642455075
210.0,-10.0,34.4,59.23681287847954
210.0,-10.0,31.2,58.75939641169459
210.0,-10.0,42.4,64.76109943476871
210.0,-10.0,33.6,58.08614292583043
210.0,-10.0,25.2,59.239626377394835
210.0,-10.0,20.0,59.301489582190655
210.0,-10.0,33.2,57.49782604586021
210.0,-10.0,24.4,55.758407437802596
210.0,-10.0,26.8,59.56229232212832
210.0,-10.0,41.2,63.00264544710272
210.0,-10.0,39.2,55.97023018236272
210.0,-10.0,50.4,75.0821772016058
210.0,-10.0,36.8,58.36094584565949
210.0,-10.0,41.2,63.134776470658394
210.0,-10.0,35.6,58.60034129593445
210.0,-10.0,35.6,55.232840472554614
210.0,-10.0,24.8,57.81579945539684
210.0,-10.0,42.8,65.86096466547288
210.0,-10.0,37.2,62.351156097274306
210.0,-10.0,28.8,58.47506591132098
210.0,-10.0,28.4,59.69924622639719
210.0,-10.0,27.2,58.418033745297066
210.0,-10.0,42.4,64.37390775772433
210.0,0.0,53.6,61.29709074118717
210.0,-10.0,42.4,69.77822009767804
210.0,-10.0,37.2,59.478287354854686
210.0,-10.0,42.8,63.73905134740135
210.0,-10.0,27.6,56.21980671139547
210.0,-10.0,40.0,65.3834841531101
210.0,-10.0,49.6,72.54194189111107
210.0,-10.0,22.8,57.70037550426629
210.0,-10.0,29.2,56.856544624754214
210.0,-10.0,33.6,55.74346000503856
210.0,-10.0,36.8,61.354163129598085
210.0,-10.0,36.0,69.10137480542626
210.0,-10.0,36.8,60.04997918400971
210.0,-10.0,24.8,61.58463011715396
210.0,-10.0,35.2,61.65225056719341
210.0,-10.0,34.0,59.23118547972287
210.0,-10.0,41.6,63.15853069855251
210.0,-10.0,32.0,56.19905100029122
210.0,-10.0,34.4,62.72160712226688
210.0,-10.0,35.2,62.724264310817816
210.0,-10.0,37.2,62.417946137308945
210.0,-10.0,50.4,65.98484674529449
210.0,-10.0,35.6,63.18491381123609
210.0,-10.0,49.2,60.75360071633615
210.0,-10.0,34.0,61.84658438426491
210.0,-10.0,36.0,58.94913061275798
210.0,-10.0,37.6,60.503443428177434
210.0,-10.0,34.8,60.90429650963332
210.0,-10.0,40.4,65.15878042648333
210.0,-10.0,54.4,61.78457196852086
210.0,-10.0,47.2,63.869658941733306
210.0,-10.0,54.4,66.96267617113283
210.0,-10.0,40.0,61.10100926607787
210.0,-10.0,45.6,65.00512800284811
210.0,-10.0,37.2,67.79380502671317
210.0,-10.0,45.2,65.45481902299734
210.0,-10.0,24.4,61.91930232165088
210.0,-10.0,28.8,60.986337267730164
210.0,-10.0,48.4,70.45565981523414
210.0,-10.0,46.0,65.0
210.0,-10.0,50.4,66.80069859914141
220.0,-10.0,44.4,74.89325737341112
220.0,-10.0,46.4,69.57489968851314
220.0,-10.0,44.8,69.4094133865621
220.0,-10.0,42.4,67.03730304837748
220.0,-10.0,44.0,59.371710435189584
220.0,-10.0,38.4,60.530983801686226
220.0,-10.0,45.2,66.2771956759387
220.0,-10.0,48.4,69.56292115775473
220.0,-10.0,42.4,73.7269738065158
220.0,-10.0,50.0,67.82329983125268
220.0,-10.0,65.6,74.55870170543476
220.0,-10.0,40.0,66.4580067912563
220.0,-10.0,44.0,62.1825270205921
220.0,-10.0,50.0,62.849025449882674
220.0,-10.0,34.4,59.79687840236032
220.0,-10.0,32.8,59.478287354854686
220.0,-10.0,31.6,58.713996059996916
220.0,-10.0,44.8,71.07038764492565
220.0,-10.0,30.4,60.51721518157733
220.0,-10.0,45.2,68.07593799084471
220.0,-10.0,33.2,61.89507250177513
220.0,-10.0,27.2,60.17474553332154
220.0,-10.0,43.6,73.2507110318164
220.0,-10.0,40.8,67.51049301158055
220.0,-10.0,49.6,60.86049621881176
220.0,-10.0,47.6,72.01157314395144
220.0,-10.0,54.0,68.06859285554046
220.0,-10.0,49.6,62.5486477338506
220.0,-10.0,39.2,58.80192740605249
220.0,-10.0,49.2,62.64449962553244
220.0,-10.0,37.6,59.46147211990859
220.0,-10.0,44.8,70.59981114233474
220.0,-10.0,48.0,65.44717972023953
220.0,-10.0,50.0,71.53087911291645
220.0,-10.0,52.8,72.25648759800049
220.0,-10.0,28.4,58.42944463196617
220.0,-10.0,35.2,61.854668376768466
220.0,-10.0,36.8,59.49229642006882
220.0,-10.0,36.4,63.10573138260369
220.0,-10.0,46.8,74.48266017447729
220.0,-10.0,56.8,67.86751800382861
220.0,-10.0,56.8,68.4178339323893
220.0,-10.0,30.0,60.0
220.0,-10.0,50.0,67.700320038633
220.0,-10.0,48.8,63.921827257987545
220.0,-10.0,28.0,61.032778078668514
220.0,-10.0,44.4,60.62727658955717
220.0,-10.0,40.4,65.47773158359514
220.0,-10.0,35.6,63.971347752984954
220.0,-10.0,35.2,62.85698051927089
220.0,-10.0,34.4,61.71709649683789
220.0,-10.0,39.6,60.241181927316134
220.0,-10.0,41.6,59.977773661026575
220.0,-10.0,45.2,70.65880459409618
220.0,-10.0,41.2,63.79132647416366
220.0,-10.0,36.4,63.36928803976471
220.0,-10.0,41.2,62.069853122644545
220.0,-10.0,37.2,61.340579282125034
220.0,-10.0,44.4,65.19713695145414
220.0,-10.0,44.0,67.26812023536856
220.0,-10.0,33.6,62.6418390534633
220.0,-10.0,46.4,69.33493587891556
220.0,-10.0,46.4,71.11493045298809
220.0,-10.0,34.4,63.250823446550214
220.0,-10.0,38.8,63.13477647065839
220.0,-10.0,35.2,60.90429650963332
220.0,-10.0,31.6,59.349248801761036
220.0,-10.0,30.0,62.38322424070967
220.0,-10.0,36.0,62.583277851728624
220.0,-10.0,30.0,60.690471520110414
220.0,-10.0,44.4,63.51377803280167
220.0,-10.0,42.8,70.50531894828927
220.0,0.0,40.8,60.61627944152737
240.0,-10.0,53.2,75.42766954727777
240.0,-10.0,46.0,63.900965042269384
240.0,-10.0,56.0,67.700320038633
240.0,0.0,50.4,68.64643714959527
240.0,-10.0,47.2,70.91779278385174
240.0,-10.0,33.6,61.83849933496123
240.0,-10.0,36.0,68.67799259345506
240.0,-10.0,49.6,64.45153217728807
240.0,-10.0,44.4,64.23135267660697
240.0,-10.0,24.4,64.87680633323437
240.0,-10.0,58.8,78.91556669419961
240.0,-10.0,37.6,68.45192960513727
240.0,-10.0,46.0,76.81145747868608
240.0,-10.0,69.2,74.60562981437795
240.0,-10.0,52.4,72.18494764607554
240.0,-10.0,36.4,63.17172363222858
240.0,-10.0,45.6,70.83313725463057
240.0,-10.0,65.6,71.36058669415024
240.0,-10.0,50.4,67.79134654708274
240.0,-10.0,52.4,70.84490101623405
240.0,-10.0,51.2,70.43436661176135
240.0,-10.0,39.2,66.13874305831139
240.0,-10.0,42.0,63.245553203367585
250.0,-10.0,50.4,76.29329372013419
250.0,-10.0,53.2,69.62518701351306
250.0,-10.0,37.6,68.81618026791858
250.0,-10.0,34.4,69.22668079095901
250.0,-10.0,62.0,76.04823031033223
250.0,-10.0,54.4,79.16649122787578
250.0,-10.0,41.2,67.90434448545984
250.0,-10.0,48.0,65.95452979136459
250.0,0.0,54.4,69.04587846738814
250.0,-10.0,47.6,68.33008122342603
250.0,-10.0,61.2,78.27941406696058
250.0,-10.0,40.0,65.57438524302
250.0,-10.0,43.2,69.50539547402059
250.0,-10.0,45.6,68.56140799798868
250.0,-10.0,55.2,81.14390509048313
250.0,-10.0,59.6,73.96395518539194
250.0,10.0,56.0,64.87166818676188
250.0,-10.0,49.2,74.15749006899664
250.0,0.0,47.2,74.69493512503598
250.0,-10.0,46.4,66.70082458260917
250.0,-10.0,42.0,69.7614984548545
250.0,-10.0,40.0,67.14412359494563
